status,shopCode,name,category,subcategory,confidence,source,family,reasonCode,reason,evidence,negativeEvidence
AUTO_READY,К-00693,Болт к/клапанов ВАЗ 16 кл. в сборе,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00703,"Болт М6*25 с гровером гидротормозов ""Калин",ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00707,Болты на реактивные тяги Нива в сборе,ves-assortiment,other-products,0.92,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, term:болты.",family:other_products_fasteners | token:болт | token:болты | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00710,Болт М6*16 с зубчатым буртиком,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00712,Шпилька М10*25 вып. коллектора 21103,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00716,Болт М10*35*1.25 перед. поперечины 2121,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00718,Хомут 8/12 (ДИА-ЛУЧ),ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00719,Хомут 40/60 (ДИА-ЛУЧ),ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00727,Болт шатунный Калина,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00728,Хомут NORMA 100-120,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00729,Хомут NORMA 110-130,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00730,Хомут NORMA 120-140,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00732,Хомут норма 8х12,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00733,Хомут норма 8х16,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00734,Хомут норма 10х16,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00735,Хомут норма 12х22,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00736,Хомут норма 16х27,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00737,Хомут норма 20х32,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00738,Хомут норма 25х40,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00739,Хомут норма 30х45,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00740,Хомут норма 35х50,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00741,Хомут норма 40х60,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00742,Хомут норма 50х70,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00745,Штуцер ГТЦ 21213,ves-assortiment,other-products,0.95,other_products_fallback,Прочие товары: универсальные фитинги и соединители,other_products_fallback,"Универсальные фитинги, переходники и соединители без назначения к системе относятся к Прочим товарам. Сигналы согласованы: term:штуцер, phrase:штуцер.",family:other_products_fittings | token:штуцер | phrase:штуцер | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00746,"Хомут ""Норма"" 140х160",ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00747,Болт 12*75 эл. муфты,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00749,Шпилька 8*20,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00750,Болт 8*14 с гровером,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00751,Шпилька 6х45 панели,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00758,Болт 10х30 вн. шестигранника,ves-assortiment,other-products,0.968,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт, optional:шестигран.",family:other_products_fasteners | token:болт | phrase:болт | validation:optional:шестигран | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00759,Болт 10х25 с флянцем,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00760,Гайка М12*1.25 низкая,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:гайка, phrase:гайка.",family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00763,Крепление номерного знака,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,close_candidates_or_weak_gap,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:крепление, phrase:крепление.",family:other_products_clamps_brackets | token:крепление | phrase:крепление | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00764,Болт к/крышки 2108,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00766,Крепление трубок гребёнка+скоба (010),ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:скоба, term:крепление, phrase:крепление.",family:other_products_clamps_brackets | token:скоба | token:крепление | phrase:крепление | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00767,Крепление трубок гребёнка+скоба (08),ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:скоба, term:крепление, phrase:крепление.",family:other_products_clamps_brackets | token:скоба | token:крепление | phrase:крепление | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00768,Крепление трубок гребёнка (118) 5 трубок,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:крепление, phrase:крепление.",family:other_products_clamps_brackets | token:крепление | phrase:крепление | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00769,Крепление трубок гребёнка 4-2190,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:крепление, phrase:крепление.",family:other_products_clamps_brackets | token:крепление | phrase:крепление | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00770,Крепление трубок гребёнка 3 отв. черн. (11,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:крепление, phrase:крепление.",family:other_products_clamps_brackets | token:крепление | phrase:крепление | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00771,Гайка храповика Шевроле-Нива с гидроусилит,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:гайка, phrase:гайка.",family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00772,Гайка храповика Шевроле-Нива с кондиционер,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:гайка, phrase:гайка.",family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00781,Шайба шкива к/в 2108,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шайба, phrase:шайба.",family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00782,Шайба шкива к/в 2110,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шайба, phrase:шайба.",family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00795,Шайба М4х8 элипс. с наруж. зубцами,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шайба, phrase:шайба.",family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00797,Гайка М10 ш.1.25 з/б,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:гайка, phrase:гайка.",family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00798,Гайка М10 ш. 1.25 выс. з/б,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:гайка, phrase:гайка.",family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00800,Шайба медная д.30,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шайба, phrase:шайба.",family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00807,Болт М10*32 крепл. ролика натяжителя Шевро,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:7:useful_tokens,
AUTO_READY,К-00809,Болт М10*60*1.25 п/оси Шевроле-Нива,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00810,Болт М5*35,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00811,Болт М5*45,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00815,Шайба 8*35,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шайба, phrase:шайба.",family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00817,Болт 8*40 полн. резьб.,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00822,"1138 Болт М10*35*1,5 крепл. правой оп. дв. ниж. VESTA",ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:9:useful_tokens,
AUTO_READY,К-00828,563 Скоба закладная под винт ф 5,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00829,549 Скоба закладная под винт ф 6,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00830,5158 Скоба закладная под винт ф 6,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00831,5160 Скоба закладная под винт ф 6,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00832,5159 Скоба закладная под винт ф 6,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00833,5161 Скоба закладная под винт ф 6,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00834,"5157 Скоба закладная под винт ф 8*1,125",ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00835,"5156 Скоба закладная под винт ф 10*1,5",ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00837,Болт М6*40,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, phrase:болт.",family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:3:useful_tokens,
AUTO_READY,К-00838,Шайба под болты маховика 2101,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:болт, term:болты, term:шайба, phrase:шайба.",family:other_products_fasteners | token:болт | token:болты | token:шайба | phrase:шайба | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00849,Шпилька М8/10*90 универс. с полн. резьбой (ремонтная),ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:8:useful_tokens,
AUTO_READY,К-00850,Шпилька М6*45 крепл. панели приборов Приора,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:7:useful_tokens,
AUTO_READY,К-00851,"Шпилька М8*32/47 впускного коллектора КАЛИНА, 2110",ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:6:useful_tokens,
AUTO_READY,К-00852,Шпилька М8*80 шкива р/вала 2112,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,close_candidates_or_weak_gap,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шпилька, phrase:шпилька.",family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00856,Винт М6х25 крест. шлиц.,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:винт, phrase:винт.",family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:5:useful_tokens,
AUTO_READY,К-00884,Шайба медная ф36,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,other_products_fallback,"Универсальные метизы без автомобильного узлового контекста отправляются в скрытую подкатегорию Прочие товары. Сигналы согласованы: term:шайба, phrase:шайба.",family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00895,Хомут FBS 23х12,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00904,Хомут затяжной 7х9,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
AUTO_READY,К-00905,Хомут затяжной 8х10,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other_products_fallback,"Универсальные хомуты, зажимы и держатели без системного контекста относятся к Прочим товарам. Сигналы согласованы: term:хомут, phrase:хомут.",family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,
