status,shopCode,name,category,subcategory,confidence,source,family,reasonCode,reason,evidence,negativeEvidence
GROUP_REVIEW,К-00868,Кольцо стопорное для вал. ф4,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,К-00869,Кольцо стопорное для вал. ф6,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,К-00870,Кольцо стопорное для вал. ф15,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,К-00871,Кольцо стопорное для вал. ф2 быстросъёмное,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,К-00872,Кольцо стопорное для вал. ф3 быстросъёмное,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,К-00916,"Пластина стоп. гаек ступич. болтов 2121-31, Шевроле-Нива",ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:болт.",family:other_products_fasteners | token:болт | validation:normalizer:8:useful_tokens,
GROUP_REVIEW,КГ-00040,Стопорное кольцо коробки ГАЗ,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00057,Хомуты затяжные ГАЗ,ves-assortiment,other-products,0.9,weak_group_candidate,Прочие товары: универсальные хомуты и держатели,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные хомуты и держатели"" для быстрого подтверждения: term:хомут, term:хомуты.",family:other_products_clamps_brackets | token:хомут | token:хомуты | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00078,Шпильки оси коромысел ГАЗ,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:шпильки.",family:other_products_fasteners | token:шпильки | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00104,Болт-штуцер сливной ГУР ГАЗ,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:болт.",family:other_products_fasteners | token:болт | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00136,Стопор резьбового болта Волга,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:болт.",family:other_products_fasteners | token:болт | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00253,Втулка крепления потолка ГАЗ-31105 (резин,ves-assortiment,other-products,0.9,weak_group_candidate,Прочие товары: универсальные хомуты и держатели,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные хомуты и держатели"" для быстрого подтверждения: term:крепления.",family:other_products_clamps_brackets | token:крепления | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-00303,Кольцо стопорное пром. вала УАЗ,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-00409,Палец крепления Бортов Газель,ves-assortiment,other-products,0.9,weak_group_candidate,Прочие товары: универсальные хомуты и держатели,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные хомуты и держатели"" для быстрого подтверждения: term:крепления.",family:other_products_clamps_brackets | token:крепления | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00499,Кольцо стопорное d=85 для отв.,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00500,Кольцо стопорное d=72 для отв.,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00501,"Кольцо упорное d=58,6 крестовины рул. вал",ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:7:useful_tokens,
GROUP_REVIEW,КГ-00502,Кольцо стопорное d=58 для отв. рул. редук,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:7:useful_tokens,
GROUP_REVIEW,КГ-00504,Кольцо стопорное d=30 для отв. вала рул.,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:7:useful_tokens,
GROUP_REVIEW,КГ-00505,Кольцо стопорное d=23,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00508,Штуцер-соединитель шлангов 20х20. 22Х22,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00509,Штуцер-соединитель шлангов 22х22,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00510,Штуцер-соединитель шлангов 18х20. 20Х22,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00511,Штуцер-соединитель шлангов 24х24,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00524,Штуцер-кольцо д.10 ординарный,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00525,Штуцер-кольцо д.10 двойной,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00526,Штуцер-кольцо д.14 одинарный,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00527,Штуцер-кольцо с гайкой д.14,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00609,Кольцо штуцера д.14 толстое,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, term:кольцо.",family:other_products_fittings | token:штуцер | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00610,Кольцо штуцера д. 14 узкое,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, term:кольцо.",family:other_products_fittings | token:штуцер | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-00631,Штуцер-кольцо д.12,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:3:useful_tokens,
GROUP_REVIEW,КГ-00632,Болт-штуцер д.10,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:болт.",family:other_products_fasteners | token:болт | validation:normalizer:3:useful_tokens,
GROUP_REVIEW,КГ-00634,Кольцо газового стыка уплотнит. (фторопла,ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо, optional:уплотн.",family:other_products_fittings | token:кольцо | validation:optional:уплотн | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-00635,Кольцо газового стыка уплотнит. (металл),ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо, optional:уплотн.",family:other_products_fittings | token:кольцо | validation:optional:уплотн | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-00765,Штуцер-соединитель угловой под 22 ключ,ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, optional:угловой.",family:other_products_fittings | token:штуцер | validation:optional:угловой | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00766,Штуцер-соединитель угловой под 24 ключ,ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, optional:угловой.",family:other_products_fittings | token:штуцер | validation:optional:угловой | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00767,Штуцер-соединитель угловой под 27 ключ,ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, optional:угловой.",family:other_products_fittings | token:штуцер | validation:optional:угловой | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00768,Штуцер-соединитель угловой под 32 ключ,ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, optional:угловой.",family:other_products_fittings | token:штуцер | validation:optional:угловой | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-00770,Штуцер-кольцо д.16,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:3:useful_tokens,
GROUP_REVIEW,КГ-00804,Палец М12х50 верхней скобы ограничителя 2,ves-assortiment,other-products,0.9,weak_group_candidate,Прочие товары: универсальные хомуты и держатели,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные хомуты и держатели"" для быстрого подтверждения: term:скобы.",family:other_products_clamps_brackets | token:скобы | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-00940,Кольцо гильзы фторопластовое МАЗ,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01022,Штуцер-соединитель д. 12х14,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер.",family:other_products_fittings | token:штуцер | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-01042,Болт-штуцер д.6,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:болт.",family:other_products_fasteners | token:болт | validation:normalizer:3:useful_tokens,
GROUP_REVIEW,КГ-01043,Уголок-штуцер без гайки 20х20,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:гайки.",family:other_products_fasteners | token:гайки | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-01053,Уголок б/гайки д.16,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:гайки.",family:other_products_fasteners | token:гайки | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-01108,Фитинг-соединитель прям. комб. 6*8,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:фитинг.",family:other_products_fittings | token:фитинг | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01109,Фитинг-соединитель прям. комб. 8*10,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:фитинг.",family:other_products_fittings | token:фитинг | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01110,Фитинг-соединитель прям. комб. 10*12,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:фитинг.",family:other_products_fittings | token:фитинг | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01112,Болт-штуцер трубок обратки Бычок,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:болт.",family:other_products_fasteners | token:болт | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01135,Шайбы медные за 1 шт,ves-assortiment,other-products,0.92,weak_group_candidate,Прочие товары: универсальные метизы,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные метизы"" для быстрого подтверждения: term:шайбы.",family:other_products_fasteners | token:шайбы | validation:normalizer:3:useful_tokens,
GROUP_REVIEW,КГ-01137,Кольцо КАМАЗ-ЕВРО простав. РМШ реакт. шта,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:7:useful_tokens,
GROUP_REVIEW,КГ-01138,Кольцо КАМАЗ-ЕВРО упорное РМШ реакт. штан,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:7:useful_tokens,
GROUP_REVIEW,КГ-01162,Фитинг-соединитель прям. комб. 4*6 PR-0064,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:фитинг.",family:other_products_fittings | token:фитинг | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-01163,Фитинг-соединитель прям. комб. 12*14,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:фитинг.",family:other_products_fittings | token:фитинг | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01164,Фитинг-соединитель прям. комб. 14*16,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:фитинг.",family:other_products_fittings | token:фитинг | validation:normalizer:5:useful_tokens,
GROUP_REVIEW,КГ-01166,Штуцер-соединитель латунь д.16,ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:штуцер, optional:латун.",family:other_products_fittings | token:штуцер | validation:optional:латун | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-01205,Кольцо стопорное d=100,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:4:useful_tokens,
GROUP_REVIEW,КГ-01210,Кольцо уплотнит. РХХ УАЗ (дв.4091),ves-assortiment,other-products,0.918,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо, optional:уплотн.",family:other_products_fittings | token:кольцо | validation:optional:уплотн | validation:normalizer:6:useful_tokens,
GROUP_REVIEW,КГ-01320,Кольцо стопорное (за 1 шт),ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,group_confirmation,"Предложена узкая группа ""Прочие товары: универсальные фитинги и соединители"" для быстрого подтверждения: term:кольцо.",family:other_products_fittings | token:кольцо | validation:normalizer:3:useful_tokens,
